GENERATIONS,MAX,AVR,MEDIAN,DIVERSITY
3112,14124,13867.2,14124,99.61
3113,14124,13989.18,14124,99.59
3114,14124,13985.97,14124,99.57
3115,14124,14066.22,14124,99.71
3116,14124,13950.66,14124,99.53
3117,14124,14005.23,14124,99.71
3118,14124,14079.06,14124,99.61
3119,14124,14050.17,14124,99.57
3120,14124,14011.65,14124,99.09
3121,14124,13969.92,14124,98.68
3122,14124,14095.11,14124,98.74
3123,14124,14018.07,14124,99.03
3124,14124,14066.22,14124,98.68
3125,14124,14014.86,14124,98.72
3126,14124,14030.91,14124,98.32
3127,14124,14040.54,14124,97.95
3128,14124,14072.64,14124,98.4
3129,14124,14037.33,14124,98.64
3130,14124,13957.08,14124,98.46
3131,14124,14114.37,14124,98.48
3132,14124,14050.17,14124,98.88
3133,14124,13918.56,14124,98.52
3134,14124,14040.54,14124,98.2
3135,14124,13969.92,14124,98.72
3136,14124,14040.54,14124,98.22
3137,14124,14014.86,14124,98.4
3138,14124,13896.09,14124,99.05
3139,14124,13924.98,14124,99.33
3140,14124,14034.12,14124,99.37
3141,14124,13957.08,14124,99.01
3142,14124,14066.22,14124,99.15
3143,14124,13973.13,14124,99.15
3144,14124,14075.85,14124,99.13
3145,14124,14056.59,14124,99.03
3146,14124,13976.34,14124,99.31
3147,14124,14053.38,14124,99.19
3148,14124,14059.8,14124,99.23
3149,14124,14043.75,14124,99.17
3150,14124,14082.27,14124,99.27
3151,14124,14002.02,14124,99.31
3152,14124,14027.7,14124,99.27
3153,14124,13931.4,14124,99.37
3154,14124,13998.81,14124,99.39
3155,14124,14079.06,14124,99.25
3156,14124,14098.32,14124,99.21
3157,14124,14059.8,14124,99.45
3158,14124,14005.23,14124,99.43
3159,14124,13973.13,14124,99.35
3160,14124,14037.33,14124,99.29
3161,14124,14056.59,14124,99.31
3162,14124,14018.07,14124,99.31
3163,14124,14034.12,14124,99.49
3164,14124,14101.53,14124,99.21
3165,14124,14088.69,14124,99.35
3166,14124,13976.34,14124,99.45
3167,14124,13924.98,14124,99.39
3168,14124,13979.55,14124,99.55
3169,14124,13985.97,14124,99.59
3170,14124,13995.6,14124,99.61
3171,14124,13998.81,14124,99.53
3172,14124,14021.28,14124,99.55
3173,14124,14014.86,14124,99.47
3174,14124,14072.64,14124,99.39
3175,14124,13995.6,14124,99.53
3176,14124,13998.81,14124,99.45
3177,14124,13947.45,14124,99.55
3178,14124,13973.13,14124,99.69
3179,14124,14008.44,14124,99.57
3180,14124,14085.48,14124,99.33
3181,14124,14024.49,14124,99.19
3182,14124,13979.55,14124,99.41
3183,14124,14034.12,14124,99.23
3184,14124,14085.48,14124,99.37
3185,14124,14002.02,14124,99.33
3186,14124,14024.49,14124,99.49
3187,14124,14079.06,14124,99.23
3188,14124,14027.7,14124,99.51
3189,14124,14069.43,14124,99.13
3190,14124,14014.86,14124,99.33
3191,14124,13976.34,14124,99.57
3192,14124,13969.92,14124,99.63
3193,14124,13969.92,14124,99.51
3194,14124,13998.81,14124,99.63
3195,14124,13989.18,14124,99.53
3196,14124,14002.02,14124,99.67
3197,14124,14114.37,14124,99.45
3198,14124,13934.61,14124,99.57
3199,14124,13960.29,14124,99.37
3200,14124,14066.22,14124,99.81
3201,14124,13880.04,14124,99.71
3202,14124,13928.19,14124,99.69
3203,14124,13995.6,14124,99.75
3204,14124,14043.75,14124,99.73
3205,14124,13966.71,14124,99.81
3206,14124,13941.03,14124,99.71
3207,14124,13950.66,14124,99.71
3208,14124,13963.5,14124,99.67
3209,14124,13934.61,14124,99.55
3210,14124,13979.55,14124,99.67
3211,14124,14008.44,14124,99.71
3212,14124,14040.54,14124,99.69
3213,14124,13982.76,14124,99.61
3214,14124,13876.83,14124,99.59
3215,14124,14034.12,14124,99.83
3216,14124,13957.08,14124,99.53
3217,14124,13976.34,14124,99.65
3218,14124,14034.12,14124,99.69
3219,14124,14002.02,14124,99.51
3220,14124,14008.44,14124,99.69
3221,14124,14050.17,14124,99.75
3222,14124,14063.01,14124,99.67
3223,14124,13950.66,14124,99.49
3224,14124,14085.48,14124,99.75
3225,14124,13976.34,14124,99.75
3226,14124,14034.12,14124,99.75
3227,14124,14053.38,14124,99.65
3228,14124,14046.96,14124,99.91
3229,14124,14075.85,14124,99.87
3230,14124,13969.92,14124,99.73
3231,14124,14091.9,14124,99.79
3232,14124,14011.65,14124,99.81
3233,14124,14030.91,14124,99.81
3234,14124,13896.09,14124,99.71
3235,14124,14024.49,14124,99.51
3236,14124,13892.88,14124,99.77
3237,14124,14027.7,14124,99.87
3238,14124,13960.29,14124,99.71
3239,14124,14011.65,14124,99.61
3240,14124,14027.7,14124,99.59
3241,14124,13998.81,14124,99.59
3242,14124,13985.97,14124,99.73
3243,14124,13931.4,14124,99.77
3244,14124,13957.08,14124,99.63
3245,14124,13995.6,14124,99.69
3246,14124,14027.7,14124,99.69
3247,14124,14027.7,14124,99.77
3248,14124,13950.66,14124,99.61
3249,14124,13819.05,14124,99.83
3250,14124,14101.53,14124,99.73
3251,14124,14095.11,14124,99.69
3252,14124,14050.17,14124,99.57
3253,14124,13976.34,14124,99.69
3254,14124,14040.54,14124,99.51
3255,14124,14056.59,14124,99.57
3256,14124,14008.44,14124,99.71
3257,14124,13985.97,14124,99.83
3258,14124,14034.12,14124,99.67
3259,14124,14008.44,14124,99.75
3260,14124,14082.27,14124,99.77
3261,14124,14085.48,14124,99.75
3262,14124,13905.72,14124,99.61
3263,14124,14034.12,14124,99.53
3264,14124,13979.55,14124,99.67
3265,14124,14095.11,14124,99.77
3266,14124,14005.23,14124,99.89
3267,14124,14043.75,14124,99.85
3268,14124,14040.54,14124,99.77
3269,14124,14050.17,14124,99.75
3270,14124,13960.29,14124,99.93
3271,14124,13950.66,14124,99.79
3272,14124,13947.45,14124,99.79
3273,14124,14059.8,14124,99.59
3274,14124,14050.17,14124,99.47
3275,14124,14079.06,14124,99.51
3276,14124,14034.12,14124,99.55
3277,14124,14098.32,14124,99.55
3278,14124,13998.81,14124,99.65
3279,14124,14014.86,14124,99.49
3280,14124,14101.53,14124,99.79
3281,14124,13963.5,14124,99.75
3282,14124,14037.33,14124,99.73
3283,14124,14066.22,14124,99.79
3284,14124,13992.39,14124,99.85
3285,14124,14079.06,14124,99.83
3286,14124,14008.44,14124,99.91
3287,14124,13989.18,14124,99.89
3288,14124,13950.66,14124,99.73
3289,14124,13934.61,14124,99.85
3290,14124,14014.86,14124,99.89
3291,14124,13985.97,14124,99.73
3292,14124,13973.13,14124,99.85
3293,14124,13985.97,14124,99.87
3294,14124,13963.5,14124,99.95
3295,14124,14066.22,14124,99.91
3296,14124,14050.17,14124,99.91
3297,14124,14008.44,14124,99.83
3298,14124,14101.53,14124,99.83
3299,14124,14011.65,14124,99.81
3300,14124,14063.01,14124,99.93
3301,14124,14046.96,14124,99.93
3302,14124,13989.18,14124,99.83
3303,14124,14037.33,14124,99.83
3304,14124,13953.87,14124,99.77
3305,14124,14059.8,14124,99.87
3306,14124,14002.02,14124,99.91
3307,14124,13998.81,14124,99.85
3308,14124,14082.27,14124,99.89
3309,14124,13969.92,14124,99.93
3310,14124,13937.82,14124,99.89
3311,14124,13998.81,14124,99.89
3312,14124,13937.82,14124,99.85
3313,14124,14046.96,14124,99.81
3314,14124,13963.5,14124,99.85
3315,14124,14063.01,14124,99.85
3316,14124,14040.54,14124,99.83
3317,14124,14037.33,14124,99.87
3318,14124,13976.34,14124,99.79
3319,14124,13985.97,14124,99.61
3320,14124,13969.92,14124,99.75
3321,14124,14075.85,14124,99.49
3322,14124,13915.35,14124,99.81
3323,14124,14014.86,14124,99.65
3324,14124,13969.92,14124,99.81
3325,14124,13992.39,14124,99.73
3326,14124,13941.03,14124,99.73
3327,14124,14050.17,14124,99.75
3328,14124,14037.33,14124,99.77
3329,14124,14002.02,14124,99.77
3330,14124,13915.35,14124,99.83
3331,14124,13969.92,14124,99.87
3332,14124,14098.32,14124,99.73
3333,14124,14050.17,14124,99.75
3334,14124,14008.44,14124,99.89
3335,14124,13985.97,14124,99.85
3336,14124,14063.01,14124,99.75
3337,14124,14027.7,14124,99.85
3338,14124,13905.72,14124,99.85
3339,14124,14002.02,14124,99.67
3340,14124,14063.01,14124,99.73
3341,14124,14024.49,14124,99.85
3342,14124,14040.54,14124,99.67
3343,14124,13947.45,14124,99.77
3344,14124,13957.08,14124,99.77
3345,14124,13876.83,14124,99.59
3346,14124,14024.49,14124,99.71
3347,14124,13892.88,14124,99.87
3348,14124,13915.35,14124,99.83
3349,14124,14018.07,14124,99.81
3350,14124,13989.18,14124,99.81
3351,14124,14088.69,14124,99.81
3352,14124,14063.01,14124,99.75
3353,14124,13995.6,14124,99.85
3354,14124,14002.02,14124,99.77
3355,14124,13973.13,14124,99.81
3356,14124,13941.03,14124,99.85
3357,14124,13921.77,14124,99.81
3358,14124,13889.67,14124,99.81
3359,14124,13969.92,14124,99.81
3360,14124,13973.13,14124,99.85
3361,14124,14075.85,14124,99.79
3362,14124,14085.48,14124,99.75
3363,14124,13912.14,14124,99.85
3364,14124,14027.7,14124,99.81
3365,14124,13992.39,14124,99.77
3366,14124,13947.45,14124,99.85
3367,14124,13969.92,14124,99.81
3368,14124,14008.44,14124,99.75
3369,14124,13998.81,14124,99.83
3370,14124,13892.88,14124,99.83
3371,14124,13896.09,14124,99.81
3372,14124,14008.44,14124,99.67
3373,14124,14059.8,14124,99.79
3374,14124,13963.5,14124,99.85
3375,14124,14059.8,14124,99.73
3376,14124,14043.75,14124,99.71
3377,14124,14091.9,14124,99.85
3378,14124,14005.23,14124,99.87
3379,14124,14066.22,14124,99.77
3380,14124,14114.37,14124,99.69
3381,14124,14002.02,14124,99.75
3382,14124,14091.9,14124,99.83
3383,14124,14027.7,14124,99.81
3384,14124,14008.44,14124,99.91
3385,14124,14056.59,14124,99.81
3386,14124,13969.92,14124,99.79
3387,14124,13950.66,14124,99.71
3388,14124,14040.54,14124,99.69
3389,14124,14079.06,14124,99.73
3390,14124,14040.54,14124,99.87
3391,14124,14053.38,14124,99.71
3392,14124,14030.91,14124,99.71
3393,14124,14005.23,14124,99.77
3394,14124,13995.6,14124,99.79
3395,14124,14005.23,14124,99.75
3396,14124,13960.29,14124,99.65
3397,14124,14043.75,14124,99.63
3398,14124,14011.65,14124,99.85
3399,14124,14079.06,14124,99.67
3400,14124,14069.43,14124,99.89
3401,14124,14075.85,14124,99.87
3402,14124,14014.86,14124,99.73
3403,14124,13966.71,14124,99.51
3404,14124,14030.91,14124,99.77
3405,14124,14046.96,14124,99.69
3406,14124,14040.54,14124,99.77
3407,14124,13937.82,14124,99.83
3408,14124,14063.01,14124,99.65
3409,14124,14018.07,14124,99.75
3410,14124,14011.65,14124,99.71
3411,14124,14034.12,14124,99.75
3412,14124,13998.81,14124,99.73
3413,14124,14034.12,14124,99.77
3414,14124,13966.71,14124,99.79
3415,14124,14040.54,14124,99.77
3416,14124,13992.39,14124,99.83
3417,14124,14027.7,14124,99.91
3418,14124,13953.87,14124,99.81
3419,14124,13995.6,14124,99.91
3420,14124,14018.07,14124,99.87
3421,14124,14082.27,14124,99.87
3422,14124,13989.18,14124,99.77
3423,14124,14098.32,14124,99.83
3424,14124,14005.23,14124,99.81
3425,14124,13944.24,14124,99.93
3426,14124,14037.33,14124,99.89
3427,14124,14027.7,14124,99.81
3428,14124,14059.8,14124,99.87
3429,14124,14021.28,14124,99.87
3430,14124,14021.28,14124,99.85
3431,14124,14091.9,14124,99.79
3432,14124,13992.39,14124,99.89
3433,14124,14027.7,14124,99.83
3434,14124,13944.24,14124,99.87
3435,14124,13880.04,14124,99.79
3436,14124,14050.17,14124,99.63
3437,14124,13960.29,14124,99.87
3438,14124,13854.36,14124,99.73
3439,14124,13985.97,14124,99.87
3440,14124,14024.49,14124,99.77
3441,14124,13998.81,14124,99.89
3442,14124,14085.48,14124,99.83
3443,14124,14069.43,14124,99.77
3444,14124,14069.43,14124,99.73
3445,14124,14037.33,14124,99.77
3446,14124,14079.06,14124,99.75
3447,14124,14027.7,14124,99.69
3448,14124,14095.11,14124,99.83
3449,14124,14018.07,14124,99.83
3450,14124,14037.33,14124,99.79
3451,14124,13979.55,14124,99.81
3452,14124,13992.39,14124,99.79
3453,14124,14027.7,14124,99.73
3454,14124,14024.49,14124,99.69
3455,14124,14014.86,14124,99.63
3456,14124,13989.18,14124,99.53
3457,14124,14037.33,14124,99.55
3458,14124,13934.61,14124,99.81
3459,14124,14098.32,14124,99.81
3460,14124,14037.33,14124,99.87
3461,14124,14056.59,14124,99.77
3462,14124,13979.55,14124,99.79
3463,14124,14059.8,14124,99.83
3464,14124,13947.45,14124,99.79
3465,14124,13953.87,14124,99.81
3466,14124,13989.18,14124,99.89
3467,14124,14021.28,14124,99.85
3468,14124,14063.01,14124,99.85
3469,14124,14002.02,14124,99.83
3470,14124,14079.06,14124,99.87
3471,14124,14037.33,14124,99.75
3472,14124,14002.02,14124,99.69
3473,14124,14027.7,14124,99.81
3474,14124,14072.64,14124,99.85
3475,14124,14046.96,14124,99.83
3476,14124,14046.96,14124,99.83
3477,14124,13998.81,14124,99.77
3478,14124,14005.23,14124,99.89
3479,14124,13950.66,14124,99.87
3480,14124,14037.33,14124,99.85
3481,14124,14002.02,14124,99.89
3482,14124,14027.7,14124,99.73
3483,14124,14056.59,14124,99.75
3484,14124,14088.69,14124,99.83
3485,14124,13950.66,14124,99.87
3486,14124,13953.87,14124,99.93
3487,14124,14008.44,14124,99.87
3488,14124,14005.23,14124,99.85
3489,14124,13982.76,14124,99.79
3490,14124,13941.03,14124,99.83
3491,14124,13985.97,14124,99.91
3492,14124,14030.91,14124,99.87
3493,14124,14069.43,14124,99.81
3494,14124,14050.17,14124,99.85
3495,14124,13928.19,14124,99.69
3496,14124,13969.92,14124,99.71
3497,14124,14005.23,14124,99.83
3498,14124,13989.18,14124,99.63
3499,14124,13960.29,14124,99.85
3500,14124,14021.28,14124,99.81
3501,14124,14082.27,14124,99.81
3502,14124,13995.6,14124,99.77
3503,14124,14053.38,14124,99.83
3504,14124,14056.59,14124,99.81
3505,14124,13880.04,14124,99.81
3506,14124,14053.38,14124,99.73
3507,14124,14021.28,14124,99.85
3508,14124,14069.43,14124,99.73
3509,14124,14063.01,14124,99.75
3510,14124,14021.28,14124,99.75
3511,14124,13963.5,14124,99.87
3512,14124,13973.13,14124,99.75
3513,14124,14040.54,14124,99.67
3514,14124,14027.7,14124,99.69
3515,14124,13982.76,14124,99.79
3516,14124,14059.8,14124,99.83
3517,14124,14050.17,14124,99.79
3518,14124,13963.5,14124,99.81
3519,14124,13985.97,14124,99.81
3520,14124,14024.49,14124,99.87
3521,14124,14046.96,14124,99.89
3522,14124,13982.76,14124,99.89
3523,14124,14008.44,14124,99.81
3524,14124,13953.87,14124,99.87
3525,14124,13982.76,14124,99.81
3526,14124,13998.81,14124,99.73
3527,14124,14066.22,14124,99.67
3528,14124,14056.59,14124,99.81
3529,14124,14018.07,14124,99.89
3530,14124,14072.64,14124,99.77
3531,14124,14056.59,14124,99.87
3532,14124,14069.43,14124,99.91
3533,14124,14018.07,14124,99.87
3534,14124,14085.48,14124,99.83
3535,14124,14011.65,14124,99.93
3536,14124,14021.28,14124,99.85
3537,14124,14066.22,14124,99.83
3538,14124,14101.53,14124,99.87
3539,14124,13982.76,14124,99.85
3540,14124,13908.93,14124,99.79
3541,14124,14008.44,14124,99.89
3542,14124,13995.6,14124,99.83
3543,14124,14050.17,14124,99.83
3544,14124,14027.7,14124,99.89
3545,14124,13998.81,14124,99.79
3546,14124,13908.93,14124,99.87
3547,14124,13957.08,14124,99.83
3548,14124,14040.54,14124,99.63
3549,14124,14040.54,14124,99.75
3550,14124,14024.49,14124,99.85
3551,14124,14021.28,14124,99.83
3552,14124,13982.76,14124,99.93
3553,14124,14034.12,14124,99.93
3554,14124,14046.96,14124,99.71
3555,14124,14088.69,14124,99.85
3556,14124,14056.59,14124,99.87
3557,14124,14063.01,14124,99.85
3558,14124,14059.8,14124,99.87
3559,14124,14046.96,14124,99.89
3560,14124,14117.58,14124,99.73
3561,14124,14082.27,14124,99.79
3562,14124,14002.02,14124,99.83
3563,14124,14095.11,14124,99.81
3564,14124,14014.86,14124,99.89
3565,14124,13931.4,14124,99.79
3566,14124,14124.0,14124,99.71
3567,14124,14037.33,14124,99.75
3568,14124,13908.93,14124,99.77
3569,14124,14014.86,14124,99.79
3570,14124,14114.37,14124,99.71
3571,14124,14075.85,14124,99.89
3572,14124,14053.38,14124,99.79
3573,14124,14079.06,14124,99.75
3574,14124,14120.79,14124,99.83
3575,14124,13899.3,14124,99.95
3576,14124,14024.49,14124,99.91
3577,14124,14046.96,14124,99.89
3578,14124,14040.54,14124,99.89
3579,14124,13915.35,14124,99.91
3580,14124,13937.82,14124,99.89
3581,14124,13969.92,14124,99.95
3582,14124,14050.17,14124,99.97
3583,14124,13995.6,14124,100.0
3584,14124,14011.65,14124,99.93
3585,14124,14114.37,14124,100.0
3586,14124,14101.53,14124,99.89
3587,14124,13976.34,14124,99.85
3588,14124,14018.07,14124,99.95
3589,14124,13982.76,14124,99.89
3590,14124,14069.43,14124,99.93
3591,14124,13950.66,14124,99.95
3592,14124,14037.33,14124,99.75
3593,14124,14034.12,14124,99.75
3594,14124,14037.33,14124,99.77
3595,14124,13902.51,14124,99.85
3596,14124,14002.02,14124,99.83
3597,14124,13982.76,14124,99.93
3598,14124,13985.97,14124,99.85
3599,14124,14027.7,14124,99.87
3600,14124,14040.54,14124,99.93
3601,14124,13908.93,14124,99.83
3602,14124,13995.6,14124,99.93
3603,14124,14072.64,14124,99.87
3604,14124,14040.54,14124,99.93
3605,14124,14056.59,14124,99.95
3606,14124,13966.71,14124,99.89
3607,14124,14034.12,14124,99.91
3608,14124,14024.49,14124,99.79
3609,14124,14053.38,14124,99.85
3610,14124,14030.91,14124,99.83
3611,14124,14027.7,14124,99.81
3612,14124,14021.28,14124,99.97
3613,14124,13915.35,14124,99.91
3614,14124,14066.22,14124,99.91
3615,14124,14005.23,14124,99.91
3616,14124,14030.91,14124,99.89
3617,14124,13944.24,14124,99.95
3618,14124,13924.98,14124,99.91
3619,14124,13989.18,14124,99.93
3620,14124,13950.66,14124,99.93
3621,14124,14027.7,14124,99.83
3622,14124,13947.45,14124,99.93
3623,14124,14008.44,14124,99.89
3624,14124,14069.43,14124,99.95
3625,14124,14056.59,14124,99.83
3626,14124,14030.91,14124,99.95
3627,14124,13976.34,14124,99.75
3628,14124,14024.49,14124,99.85
3629,14124,14037.33,14124,99.85
3630,14124,13969.92,14124,99.81
3631,14124,14002.02,14124,99.89
3632,14124,14024.49,14124,99.89
3633,14124,14018.07,14124,99.91
3634,14124,13844.73,14124,99.93
3635,14124,14030.91,14124,99.93
3636,14124,14056.59,14124,99.95
3637,14124,13976.34,14124,99.91
3638,14124,14040.54,14124,99.87
3639,14124,14030.91,14124,99.91
3640,14124,14005.23,14124,99.91
3641,14124,14046.96,14124,99.91
3642,14124,13979.55,14124,99.81
3643,14124,13947.45,14124,99.91
3644,14124,13989.18,14124,99.83
3645,14124,13934.61,14124,99.91
3646,14124,14053.38,14124,99.85
3647,14124,14018.07,14124,99.81
3648,14124,13944.24,14124,99.89
3649,14124,13896.09,14124,100.0
3650,14124,14008.44,14124,99.91
3651,14124,14037.33,14124,99.87
3652,14124,13985.97,14124,99.89
3653,14124,14059.8,14124,99.89
3654,14124,13985.97,14124,99.91
3655,14124,13960.29,14124,99.89
3656,14124,14095.11,14124,99.85
3657,14124,14008.44,14124,99.95
3658,14124,14011.65,14124,99.87
3659,14124,13985.97,14124,99.81
3660,14124,14008.44,14124,99.89
3661,14124,14005.23,14124,99.89
3662,14124,14037.33,14124,99.87
3663,14124,13880.04,14124,99.89
3664,14124,13918.56,14124,99.89
3665,14124,14053.38,14124,99.85
3666,14124,13982.76,14124,99.89
3667,14124,13973.13,14124,99.85
3668,14124,13915.35,14124,99.77
3669,14124,13992.39,14124,99.73
3670,14124,13979.55,14124,99.85
3671,14124,14018.07,14124,99.81
3672,14124,14002.02,14124,99.85
3673,14124,13989.18,14124,99.85
3674,14124,13976.34,14124,99.89
3675,14124,14111.16,14124,99.93
3676,14124,14082.27,14124,99.89
3677,14124,14075.85,14124,99.85
3678,14124,13947.45,14124,99.95
3679,14124,14056.59,14124,99.95
3680,14124,14030.91,14124,99.89
3681,14124,13963.5,14124,99.91
3682,14124,14011.65,14124,99.83
3683,14124,14069.43,14124,99.95
3684,14124,13950.66,14124,99.89
3685,14124,14021.28,14124,99.95
3686,14124,14075.85,14124,99.89
3687,14124,13979.55,14124,99.89
3688,14124,14117.58,14124,99.87
3689,14124,14079.06,14124,99.85
3690,14124,13934.61,14124,99.91
3691,14124,13998.81,14124,99.81
3692,14124,13985.97,14124,99.91
3693,14124,14082.27,14124,99.95
3694,14124,13973.13,14124,99.95
3695,14124,14008.44,14124,99.89
3696,14124,14014.86,14124,99.83
3697,14124,13969.92,14124,99.85
3698,14124,14082.27,14124,99.85
3699,14124,13950.66,14124,99.71
3700,14124,13976.34,14124,99.83
3701,14124,14005.23,14124,99.89
3702,14124,13982.76,14124,99.91
3703,14124,14091.9,14124,99.89
3704,14124,14040.54,14124,99.87
3705,14124,14072.64,14124,99.81
3706,14124,14063.01,14124,99.81
3707,14124,14085.48,14124,99.87
3708,14124,14011.65,14124,99.95
3709,14124,14043.75,14124,99.93
3710,14124,14018.07,14124,99.81
3711,14124,13998.81,14124,99.93
3712,14124,14098.32,14124,99.77
3713,14124,14088.69,14124,99.85
3714,14124,14069.43,14124,99.91
3715,14124,13979.55,14124,99.87
3716,14124,14008.44,14124,99.81
3717,14124,14011.65,14124,99.87
3718,14124,13915.35,14124,99.87
3719,14124,14056.59,14124,99.83
3720,14124,13992.39,14124,99.83
3721,14124,14069.43,14124,99.85
3722,14124,13982.76,14124,99.73
3723,14124,14091.9,14124,99.83
3724,14124,14088.69,14124,99.73
3725,14124,13973.13,14124,99.77
3726,14124,13957.08,14124,99.75
3727,14124,13937.82,14124,99.67
3728,14124,13896.09,14124,99.87
3729,14124,13950.66,14124,99.87
3730,14124,13957.08,14124,99.67
3731,14124,14079.06,14124,99.79
3732,14124,13854.36,14124,99.87
3733,14124,14063.01,14124,99.89
3734,14124,13979.55,14124,99.89
3735,14124,14034.12,14124,99.89
3736,14124,14034.12,14124,99.89
3737,14124,14117.58,14124,99.87
3738,14124,14018.07,14124,99.89
3739,14124,14018.07,14124,99.91
3740,14124,14030.91,14124,99.85
3741,14124,13998.81,14124,99.87
3742,14124,14030.91,14124,99.85
3743,14124,13960.29,14124,99.91
3744,14124,14053.38,14124,99.89
3745,14124,14056.59,14124,99.91
3746,14124,13809.42,14124,99.81
